video_pth,split,sentence,num_frames
train/20_1048.mov,train,اريد الاستفسار عن جوده الدواء ؟,248
train/20_1049.mov,train,هل هناك خصم علي الدواء ؟,195
train/20_1052.mov,train,ما هو تاريخ انتهاء الدواء ؟,408
train/20_1060.mov,train,دواء العيون يقلل الاحمرار,202
train/20_1062.mov,train,افحص جلد الطفل,321
train/20_1065.mov,test,مزيل شعر,192
train/20_1067.mov,train,هذا دواء الاكزيما,295
train/20_1069.mov,train,اريد واقي بشره للاطفال,338
train/20_1070.mov,train,كريم للتقشير,219
train/20_1071.mov,train,كم سعر كريم التقشير ؟,260
train/20_1072.mov,train,خذ الفايتمن قبل الاكل,230
train/20_1073.mov,train,ضع قطرات العين يوميا,206
train/20_1075.mov,train,صف لي دواء لتحسين النوم,233
train/20_1076.mov,train,هل تستخدم دواء للربو ؟,302
train/20_1077.mov,val,دواء الربو غير مناسب للحامل والمرضع,512
train/20_1079.mov,train,خذ الدواء مره في الاسبوع,442
train/20_1083.mov,train,لصقات الجروح ضد الماء,274
train/20_1085.mov,train,قطرات ترطيب العين هناك,195
train/20_1086.mov,train,قطره العين للالتهاب,303
train/20_1087.mov,train,اين البروتين البودره ؟,274
train/20_1090.mov,test,الدواء غير متوفر,185
train/20_1091.mov,test,احتاج استشاره حول الوصفه,295
train/20_1092.mov,train,اطلب نصيحه من الصيدلي,231
train/20_1094.mov,test,الدواء منتهي الصلاحيه,176
train/20_1096.mov,train,لم يعجبني كريم الشعر,187
train/20_1102.mov,train,اريد تقديم شكوي عن التاخير,262
train/20_1103.mov,val,اطلب مساعده الصيدلي في الوصفه,230
train/20_1104.mov,train,لا توجد اعراض جانبيه للدواء,307
train/20_1106.mov,test,احتاج دواء مضاد للاكتئاب,389
train/20_1107.mov,train,هذه قضيه خلع الزواج,437
train/20_1109.mov,test,لم استلم نفقه الحضانه الشهريه,352
train/20_1111.mov,train,كم عمر المتهم ؟,310
train/20_1112.mov,train,قضيه ارث عقاري,260
train/20_1116.mov,test,نصيب الذكر بنصيب الاثنين,320
train/20_1118.mov,train,رفعت قضيه قذف,266
train/20_1121.mov,train,قضيه اختلاس اموال,318
train/20_1123.mov,train,اطالب بالخلع القانوني,238
train/20_1125.mov,train,المتهم هرب,267
train/20_1130.mov,train,الطلاق كان غيابيا,185
train/20_1131.mov,train,ما سبب الطلاق ؟,162
train/20_1133.mov,train,تم التوصل للصلح,306
train/20_1134.mov,train,كم عدد الورثه ؟,569
train/20_1136.mov,train,لا توجد وصيه,265
train/20_1137.mov,test,هل لديك اثبات ؟,218
train/20_1139.mov,train,شهود المدعي حاضرين,184
train/20_1140.mov,train,هل الاعتراف موثق ؟,362
train/20_1146.mov,train,المتهم نادم,186
train/20_1147.mov,train,انتهت الجلسه اليوم,243
train/20_1150.mov,train,الشاهد لم يؤدي اليمين,268
train/20_1151.mov,test,الدفاع يرفع اعتراض,310
train/20_1155.mov,train,هناك دليل جديد مقدم,254
train/20_1156.mov,train,اين المحامي الان ؟,205
train/20_1158.mov,val,تمت سرقه السياره,200
train/20_1163.mov,train,كم مبلغ الرشوه,270
train/20_1164.mov,train,هناك تزوير في المستندات,188
train/20_1165.mov,train,ما هو دليل الابتزاز ؟,263
train/20_1166.mov,train,ما هو دليل الرشوه ؟,388
train/20_1167.mov,train,كم عدد الطفل القاصر ؟,361
train/20_1168.mov,train,اين ولي الطفل القاصر ؟,315
train/20_1170.mov,train,هل هناك ملك او ايجار ؟,285
train/20_1171.mov,val,اعتراف المتهم بالسرقه مكتوب,286
train/20_1173.mov,train,كم نصيب الزوجه في الورث ؟,251
train/20_1177.mov,train,هذه الجلسه الثانيه,184
train/20_1183.mov,train,اريد فسخ العقد,257
train/20_1184.mov,train,ما دافع الفسخ ؟,297
train/20_1187.mov,train,الحكم صادر من المحكمه,293
train/20_1188.mov,train,الحضانه للام,182
train/20_1189.mov,train,الحضانه للاب,184
train/20_1190.mov,test,العقوبه صدرت من المحكمه,294
train/20_1193.mov,train,تم التصالح بين الزوجين,341
train/20_1194.mov,train,من الورثه الرئيسيين ؟,339
train/20_1195.mov,train,احتاج اصدار وكاله عامه,409
train/20_1196.mov,train,هل يوجد وصيه ؟,198
train/20_1199.mov,val,يوجد شاهدان,192
train/20_1201.mov,train,اتفق الورثه علي بيع الارض,221
train/20_1207.mov,val,سيتم تحويل القضيه للاستئناف,223
train/20_1213.mov,train,تم سداد الدين,263
train/20_1217.mov,val,عدد الورثه خمسه,231
train/20_1218.mov,val,العفو تم منحه,244
train/20_1221.mov,train,جريمه قتل مروعه,312
train/20_1224.mov,train,الوثائق مزوره,285
train/20_1225.mov,train,القضيه سترفع للمحكمه العليا,313
train/20_1226.mov,train,اعترف الجاني,222
train/20_1229.mov,train,احذر من الازدحام المروري,264
train/20_1230.mov,train,تجنب السير في الدوار,249
train/20_1231.mov,val,افتح باب السياره ببطء,299
train/20_1233.mov,train,تقيد باشاره المرور,266
train/20_1234.mov,train,قف السياره عند الاشاره,307
train/20_1236.mov,train,لا يوجد ازدحام اليوم,239
train/20_1237.mov,train,مخالفه قطع اشاره,225
train/20_1238.mov,train,مخالفه عدم ربط الحزام,212
train/20_1241.mov,train,الشاحنه تتجه لدبي,344
train/20_1242.mov,train,كيف اشتري تذكره للقطار ؟,291
train/20_1245.mov,train,افحص فرامل السياره,375
train/20_1248.mov,train,قياده الشاحنه متهوره,352
train/20_1250.mov,train,شغل المكيف لو سمحت,177
train/20_1255.mov,train,كيف اغير تذكره الرحله ؟,315
train/20_1256.mov,train,اترك مسافه بينك والسيارات الاخري,525
train/20_1257.mov,val,ما هي مواعيد انطلاق الحافله ؟,243
train/20_1261.mov,train,سائق الشاحنه متهور,305
train/20_1263.mov,train,هناك تحويله بالطريق,278
train/20_1265.mov,train,اعطني استماره السياره,225
train/20_1266.mov,train,اصبر في زحمه المرور,263
train/20_1268.mov,train,السائق الغي الرحله,203
train/20_1269.mov,train,لم يتم دفع الرحله,279
train/20_1276.mov,val,تاكد من توفر الوقود,240
train/20_1277.mov,train,هل حددت وجهه سفرك ؟,304
train/20_1278.mov,train,ما هي وسيله النقل ؟,240
train/20_1279.mov,train,ادفع اجره الرحله نقدا,307
train/20_1283.mov,train,احصل علي تذكره الكترونيه,265
train/20_1289.mov,test,تاكد من محطه الوصول,457
train/20_1294.mov,train,اجره الصيانه,232
train/20_1295.mov,train,لاتنسي مراجعه جدول الرحلات,375
train/20_1296.mov,train,من اين استاجر سياره ؟,211
train/20_1297.mov,test,اعد ضبط نظام الملاحه,289
train/20_1302.mov,test,استعد لرحله طويله,175
train/20_1303.mov,train,البوابه تغلق بعد عشر دقائق,259
train/20_1304.mov,train,اشاره المرور لا تعمل,166
train/20_1307.mov,train,ارسل موقعك,130
train/20_1310.mov,train,هل مغسله سيارات قريبه ؟,270
train/20_1315.mov,train,هل مواعيد الرحلات يتغير برمضان ؟,307
train/20_1316.mov,train,تواصل مع خدمه العملاء,252
train/20_1322.mov,train,احجز رحلتك مسبقا عبر التطبيق,230
train/20_1323.mov,train,اريد تاجيل الرحله لغدا,424
train/20_1324.mov,train,هل هناك مشكله بالفرامل ؟,175
train/20_1327.mov,train,مندوب التوصيل تاخر,183
train/20_1328.mov,test,ما رقم هاتف مغسله السيارات ؟,200
train/20_1331.mov,train,تاكد من صلاحيه تذكرتك,233
train/20_1332.mov,train,يمكن الوقوف هناك,156
train/20_1334.mov,train,يوجد مطب سرعه,163
train/20_1336.mov,train,الباص تاخر,134
train/20_1339.mov,train,ما سعر تامين السياره ؟,267
train/20_1340.mov,train,سيارتي جيب,172
train/20_1342.mov,train,سيارتي بالكراج,212
train/20_1344.mov,train,كرسي سياره للرضع,233
train/20_1345.mov,train,تحقق من اشارات الطريق,243
train/20_1346.mov,test,توجه الي الموقف الرئيسي,234
train/20_1351.mov,train,اذهب لسطح المنزل,190
train/20_1353.mov,train,سمعت صفارات الانذار,204
train/20_1354.mov,train,ارفع يديك للمساعده,243
train/20_1355.mov,train,اخرج من السياره,168
train/20_1356.mov,train,هل هناك التماس كهربائي ؟,234
train/20_1357.mov,val,سبب الحريق التماس كهربائي,202
train/20_1358.mov,test,الماده تشتعل سريعا,191
train/20_1360.mov,train,اخرج من المبني المحترق,254
train/20_1361.mov,val,ابتعد عن المواد السامه,257
train/20_1363.mov,train,الطفل يغرق,174
train/20_1365.mov,test,هناك صوت صفارات انذار,207
train/20_1367.mov,train,اوقف تشغيل الاجهزه الكهربائيه,158
train/20_1368.mov,val,حافظ علي مسافه امنه,160
train/20_1369.mov,train,هل عندك اي امراض مزمنه ؟,227
train/20_1371.mov,train,احذر من تسرب المواد الكيميائيه,515
train/20_1373.mov,train,توجه الي اقرب المخرج,399
train/20_1375.mov,train,تاكد من حراره الباب قبل فتحه,321
train/20_1378.mov,train,افصل مصدر التيار الكهربائي,308
train/20_1380.mov,train,راقب حاله المرضي بعنايه,278
train/20_1383.mov,train,المنطقه مهدده بفيضان,197
train/20_1386.mov,train,احذر من تسرب الدخان,336
train/20_1391.mov,train,لديه اختناق من الدخان,245
train/20_1393.mov,train,هل لديك سلاح ؟,137
train/20_1394.mov,train,سياره الاسعاف تاخرت,172
train/20_1398.mov,train,لا تلمس الاسلاك المكشوفه,253
train/20_1399.mov,train,ما حده الالم من 1 الي 5 ؟,241
train/20_1400.mov,train,اسطوانه الغاز انفجرت,134
train/20_1402.mov,val,افحص بطاريه السياره للطوارئ,395
train/20_1403.mov,train,انقلبت السياره علي الطريق,180
train/20_1404.mov,val,مصدر التيار الكهربائي الرئيسي مقطوع,204
train/20_1412.mov,train,ابني محتجز,154
train/20_1417.mov,train,كم عدد الاصابات ؟,196
train/20_1418.mov,train,اشم تسرب غاز,207
train/20_1419.mov,train,افصل سلك الكهرب,159
train/20_1427.mov,test,عندي ادمان للقهوه,195
train/20_1429.mov,train,ازور جدتي يوم الاحد,270
train/20_1432.mov,train,اقرا جريده اليوم,170
train/20_1433.mov,train,الاغنيه جميله,127
train/20_1434.mov,train,افتقد صديقي,210
train/20_1436.mov,train,الفيلم كان ممتعا,210
train/20_1437.mov,train,امي تغسل الملابس,442
train/20_1441.mov,val,ازور الطبيب كل اسبوع,243
train/20_1444.mov,train,اشتري هديه لامي,174
train/20_1446.mov,train,هل تريد قهوه او شاي ؟,233
train/20_1448.mov,train,ارتب مكتبي بانتظام,222
train/20_1451.mov,train,ارسم لوحه فنيه,259
train/20_1458.mov,train,اقضي وقتا سعيدا مع العائله,231
train/20_1460.mov,train,حصه الموسيقي,183
train/20_1462.mov,train,ازور السوق لشراء فاكهه,275
train/20_1463.mov,train,اشتري ملابس جديده,160
train/20_1465.mov,train,ارتب غرفتي قبل النوم,243
train/20_1468.mov,train,ما هي نتائج تحليل الدم ؟,231
train/20_1470.mov,train,الثامنه صباحا,129
train/20_1471.mov,train,اذهب الي الجامعه صباحا,367
train/20_1473.mov,train,اقرا القران يوميا,219
train/20_1476.mov,train,اخي يسكن في الرياض,263
train/20_1478.mov,test,اي فريق كره قدم تشجع ؟,220
train/20_1480.mov,train,اشجع فريق الهلال,234
train/20_1485.mov,train,اخي يشجع فريق الهلال,265
train/20_1486.mov,train,اتعلم درسا جديدا,230
train/20_1487.mov,val,اشتري برتقال من البقاله,274
train/20_1488.mov,train,خسر فريقي في المباراه,175
train/20_1490.mov,train,صوت قنبله,144
train/20_1491.mov,train,اخي يكتب قصيده,233
train/20_1493.mov,train,ابنتي تحب القصص,283
train/20_1494.mov,train,كل عام وانت بخير,226
train/20_1500.mov,train,اسطوانه الغاز بالمطبخ,439
train/21_0992.mov,train,احتاج اعاده تعبئه الدواء,151
train/21_0994.mov,train,اين الوصفه الطبيه,174
train/21_0995.mov,train,اطلب دواء للحراره,152
train/21_0999.mov,train,ممكن فيتامين د ؟,92
train/21_1001.mov,train,لا تلمس البثور,162
train/21_1003.mov,train,اطلب دواء مضاد حيوي,127
train/21_1005.mov,train,كم تكلفه جهاز البخار,125
train/21_1009.mov,train,جرب مراهم الحروق الجديده,133
train/21_1011.mov,train,اطلب محلول تنظيف الجروح,188
train/21_1014.mov,train,دواء الحساسيه يخفف الاحتقان,144
train/21_1015.mov,train,اريد كريم تبييض للوجه,137
train/21_1017.mov,train,هذا الدواء لم يكن فعالا,139
train/21_1018.mov,train,دواء النعاس لا يناسبني,162
train/21_1060.mov,val,دواء العيون يقلل الاحمرار,131
train/21_1062.mov,train,افحص جلد الطفل,142
train/21_1065.mov,train,مزيل شعر,136
train/21_1067.mov,train,هذا دواء الاكزيما,236
train/21_1069.mov,train,اريد واقي بشره للاطفال,135
train/21_1070.mov,val,كريم للتقشير,106
train/21_1071.mov,train,كم سعر كريم التقشير ؟,210
train/21_1072.mov,train,خذ الفايتمن قبل الاكل,145
train/21_1073.mov,train,ضع قطرات العين يوميا,126
train/21_1075.mov,train,صف لي دواء لتحسين النوم,167
train/21_1076.mov,train,هل تستخدم دواء للربو ؟,140
train/21_1077.mov,train,دواء الربو غير مناسب للحامل والمرضع,257
train/21_1079.mov,train,خذ الدواء مره في الاسبوع,136
train/21_1167.mov,val,كم عدد الطفل القاصر ؟,206
train/21_1168.mov,train,اين ولي الطفل القاصر ؟,263
train/21_1170.mov,train,هل هناك ملك او ايجار ؟,165
train/21_1171.mov,val,اعتراف المتهم بالسرقه مكتوب,141
train/21_1173.mov,train,كم نصيب الزوجه في الورث ؟,157
train/21_1177.mov,train,هذه الجلسه الثانيه,133
train/21_1183.mov,val,اريد فسخ العقد,155
train/21_1184.mov,train,ما دافع الفسخ ؟,179
train/21_1187.mov,train,الحكم صادر من المحكمه,166
train/21_1188.mov,train,الحضانه للام,175
train/21_1189.mov,train,الحضانه للاب,162
train/21_1190.mov,train,العقوبه صدرت من المحكمه,201
train/21_1193.mov,train,تم التصالح بين الزوجين,241
train/21_1194.mov,train,من الورثه الرئيسيين ؟,168
train/21_1195.mov,train,احتاج اصدار وكاله عامه,189
val/00_0036.mp4,train,اريد فتح حساب جديد,210
val/00_0064.mp4,train,اين يقع المختبر ؟,232
val/00_0066.mp4,train,اين قاعه المحاضرات ؟,112
val/00_0069.mp4,train,كيف استخدم البلاك بورد ؟,232
val/00_0087.mp4,train,هي مديره المدرسه,140
val/00_0089.mp4,train,كليه الهندسه هناك,180
val/00_0101.mp4,train,الشرح مفهوم,142
val/00_0118.mp4,train,عندي محاضرتين اليوم,232
val/00_0129.mp4,train,بخاخ الصلع غير مفيد,271
val/00_0148.mp4,train,اريد كريم مقشر,159
val/00_0151.mp4,train,اريد مشط للشعر,153
val/00_0176.mp4,train,الصيدليه كبيره,115
val/00_0193.mp4,train,حصل لي حادث سياره,202
val/00_0198.mp4,train,هناك تسرب للغاز,170
val/00_0229.mp4,train,كيف حالك ؟,110
val/00_0243.mp4,val,نحن جائعون,82
val/00_0263.mp4,train,اعتراف المتهم,88
val/00_0264.mp4,train,قضيه ارث,112
val/00_0265.mp4,train,نصيبي الثلث,175
val/00_0270.mp4,train,قضيه قذف,170
val/00_0285.mp4,train,لقد تم الصلح,88
val/00_0297.mp4,train,متي بدات العده ؟,202
val/00_0356.mp4,val,الالم يزداد سوءا,142
val/00_0364.mp4,train,لدي تصلب في المفاصل,172
val/00_0370.mp4,val,اين الممرضه ؟,142
val/00_0422.mp4,val,هذه الشنطه شحن,123
val/00_0436.mp4,train,لا يمكن تغيير مقعدك,143
val/00_0440.mp4,train,اريد تغيير مقعدي,112
val/00_0442.mp4,train,ارجع للخلف,118
val/00_0446.mp4,val,انعطف يمينا,82
val/00_0469.mp4,train,يمكن الدفع بالبطاقه,112
val/00_0475.mp4,train,اريد حجز سياره اوبر,136
val/00_0490.mp4,train,انتبه فيه مطبه,148
val/00_0491.mp4,train,اشاره حمراء,126
val/01_0036.mp4,train,اريد فتح حساب جديد,189
val/01_0064.mp4,train,اين يقع المختبر ؟,285
val/01_0066.mp4,train,اين قاعه المحاضرات ؟,175
val/01_0069.mp4,train,كيف استخدم البلاك بورد ؟,329
val/01_0087.mp4,train,هي مديره المدرسه,195
val/01_0089.mp4,train,كليه الهندسه هناك,223
val/01_0101.mp4,train,الشرح مفهوم,138
val/01_0118.mp4,train,عندي محاضرتين اليوم,238
val/01_0129.mp4,train,بخاخ الصلع غير مفيد,302
val/01_0148.mp4,train,اريد كريم مقشر,202
val/01_0151.mp4,train,اريد مشط للشعر,138
val/01_0176.mp4,train,الصيدليه كبيره,124
val/01_0193.mp4,train,حصل لي حادث سياره,229
val/01_0198.mp4,train,هناك تسرب للغاز,202
val/01_0229.mp4,train,كيف حالك ؟,95
val/01_0243.mp4,train,نحن جائعون,77
val/01_0263.mp4,train,اعتراف المتهم,188
val/01_0264.mp4,train,قضيه ارث,143
val/01_0265.mp4,train,نصيبي الثلث,181
val/01_0270.mp4,test,قضيه قذف,143
val/01_0285.mp4,train,لقد تم الصلح,186
val/01_0297.mp4,train,متي بدات العده ؟,270
val/01_0356.mp4,train,الالم يزداد سوءا,201
val/01_0364.mp4,train,لدي تصلب في المفاصل,162
val/01_0370.mp4,train,اين الممرضه ؟,137
val/01_0422.mp4,train,هذه الشنطه شحن,158
val/01_0436.mp4,train,لا يمكن تغيير مقعدك,139
val/01_0440.mp4,train,اريد تغيير مقعدي,105
val/01_0442.mp4,train,ارجع للخلف,141
val/01_0446.mp4,train,انعطف يمينا,91
val/01_0469.mp4,train,يمكن الدفع بالبطاقه,127
val/01_0475.mp4,train,اريد حجز سياره اوبر,150
val/01_0490.mp4,train,انتبه فيه مطبه,147
val/01_0491.mp4,train,اشاره حمراء,133
val/02_0036.mp4,train,اريد فتح حساب جديد,383
val/02_0064.mp4,train,اين يقع المختبر ؟,585
val/02_0066.mp4,train,اين قاعه المحاضرات ؟,356
val/02_0069.mp4,train,كيف استخدم البلاك بورد ؟,655
val/02_0087.mp4,train,هي مديره المدرسه,342
val/02_0089.mp4,train,كليه الهندسه هناك,453
val/02_0101.mp4,train,الشرح مفهوم,367
val/02_0118.mp4,val,عندي محاضرتين اليوم,444
val/02_0129.mp4,train,بخاخ الصلع غير مفيد,582
val/02_0148.mp4,train,اريد كريم مقشر,372
val/02_0151.mp4,train,اريد مشط للشعر,466
val/02_0176.mp4,train,الصيدليه كبيره,376
val/02_0193.mp4,train,حصل لي حادث سياره,463
val/02_0198.mp4,train,هناك تسرب للغاز,422
val/02_0229.mp4,train,كيف حالك ؟,193
val/02_0243.mp4,train,نحن جائعون,105
val/02_0263.mp4,train,اعتراف المتهم,265
val/02_0264.mp4,test,قضيه ارث,343
val/02_0265.mp4,train,نصيبي الثلث,343
val/02_0270.mp4,train,قضيه قذف,323
val/02_0285.mp4,train,لقد تم الصلح,412
val/02_0297.mp4,train,متي بدات العده ؟,503
val/02_0356.mp4,train,الالم يزداد سوءا,365
val/02_0364.mp4,train,لدي تصلب في المفاصل,363
val/02_0370.mp4,train,اين الممرضه ؟,294
val/02_0422.mp4,train,هذه الشنطه شحن,283
val/02_0436.mp4,train,لا يمكن تغيير مقعدك,332
val/02_0440.mp4,train,اريد تغيير مقعدي,234
val/02_0442.mp4,train,ارجع للخلف,295
val/02_0446.mp4,train,انعطف يمينا,223
val/02_0469.mp4,train,يمكن الدفع بالبطاقه,284
val/02_0475.mp4,val,اريد حجز سياره اوبر,313
val/02_0490.mp4,train,انتبه فيه مطبه,283
val/02_0491.mp4,train,اشاره حمراء,253
val/03_0036.mp4,test,اريد فتح حساب جديد,240
val/03_0064.mp4,train,اين يقع المختبر ؟,285
val/03_0066.mp4,train,اين قاعه المحاضرات ؟,209
val/03_0069.mp4,train,كيف استخدم البلاك بورد ؟,260
val/03_0087.mp4,train,هي مديره المدرسه,194
val/03_0089.mp4,train,كليه الهندسه هناك,220
val/03_0101.mp4,train,الشرح مفهوم,161
val/03_0118.mp4,train,عندي محاضرتين اليوم,240
val/03_0129.mp4,train,بخاخ الصلع غير مفيد,292
val/03_0148.mp4,train,اريد كريم مقشر,208
val/03_0151.mp4,train,اريد مشط للشعر,356
val/03_0176.mp4,train,الصيدليه كبيره,160
val/03_0193.mp4,train,حصل لي حادث سياره,206
val/03_0198.mp4,test,هناك تسرب للغاز,206
val/03_0229.mp4,test,كيف حالك ؟,91
val/03_0243.mp4,train,نحن جائعون,125
val/03_0263.mp4,train,اعتراف المتهم,178
val/03_0264.mp4,train,قضيه ارث,149
val/03_0265.mp4,train,نصيبي الثلث,172
val/03_0270.mp4,train,قضيه قذف,143
val/03_0285.mp4,train,لقد تم الصلح,197
val/03_0297.mp4,test,متي بدات العده ؟,270
val/03_0356.mp4,train,الالم يزداد سوءا,182
val/03_0364.mp4,train,لدي تصلب في المفاصل,175
val/03_0370.mp4,test,اين الممرضه ؟,170
val/03_0422.mp4,train,هذه الشنطه شحن,144
val/03_0436.mp4,train,لا يمكن تغيير مقعدك,125
val/03_0440.mp4,train,اريد تغيير مقعدي,105
val/03_0442.mp4,train,ارجع للخلف,145
val/03_0446.mp4,train,انعطف يمينا,98
val/03_0469.mp4,train,يمكن الدفع بالبطاقه,121
val/03_0475.mp4,train,اريد حجز سياره اوبر,156
val/03_0490.mp4,train,انتبه فيه مطبه,140
val/03_0491.mp4,train,اشاره حمراء,138
val/05_0511.mov,train,ما هو موضوع البحث ؟,132
val/05_0522.mp4,train,ممكن توضح الشرح ؟,135
val/05_0657.mov,train,ساخضع للفحص غدا,142
val/05_0667.mov,train,لدي تورم في القدم,184
val/05_0670.mp4,train,اعاني من الارق,140
val/05_0686.mov,train,اشعر بالخوف,235
val/05_0688.mp4,train,هل تشعر بالجوع ؟,100
val/05_0700.mov,train,اريد فحص القلب,137
val/05_0706.mov,train,المرض مزمن,145
val/05_0776.mp4,train,اريد مقعد واسع,101
val/05_0812.mp4,val,استلمت امتعتي تالفه,133
val/05_0830.mp4,train,اين مكان التدخين ؟,96
val/05_0845.mp4,train,ما وجهتك النهائيه ؟,128
val/05_0849.mp4,train,يوجد عاصفه جويه,104
val/05_0883.mp4,train,رصيد الحساب ناقص,142
val/05_0933.mp4,train,ما هو رصيد حسابي ؟,114
val/05_0955.mp4,test,ساعدني في تنشيط الحساب,75
val/05_0956.mp4,train,ارغب بفتح حساب اسلامي,106
val/05_0978.mp4,train,ارغب بقرض تجاري,131
val/05_0997.mp4,train,كم جرعه المسكن ؟,191
val/05_0998.mp4,train,دواء الضغط فعال,166
val/05_1010.mp4,train,دواء المغص يوقف الالم,172
val/05_1113.mov,train,ما نصيبي من الارث ؟,127
val/05_1120.mov,train,انتهت عده الطلاق,188
val/05_1144.mov,train,الشاهد غير صادق,114
val/05_1152.mp4,train,تم اصدار الحكم النهائي,165
val/05_1176.mp4,train,هناك تضارب بين الشهود,174
val/05_1180.mov,train,اختي ارمله,125
val/05_1239.mov,train,تاكد من ضغط الاطارات,202
val/05_1264.mov,train,اعطني رخصه القياده,206
val/05_1285.mp4,train,تاكد من رقم الرحله,157
val/05_1292.mp4,val,تابع تطبيق النقل الذكي,160
val/05_1305.mp4,train,خذ احتياطات قبل القياده بالبر,189
val/05_1364.mov,train,هناك انهيار ارضي,155
val/05_1376.mov,train,يوجد انذار حريق,150
val/05_1389.mov,train,هل يتنفس ؟,155
val/05_1390.mov,train,طياره الهلكوبتر قادمه,119
val/05_1408.mov,train,اخل المبني بسرعه,165
val/05_1420.mov,train,الحاله خطره,328
val/05_1422.mov,train,المطر سبب فيضان,155
val/05_1426.mov,test,ابحث عن صديقي,119
val/05_1430.mp4,train,البس قميصي الابيض,141
val/05_1439.mov,train,اين سنسافر بالاجازه ؟,128
val/05_1442.mov,train,اتحدث مع جيراني دائما,128
val/08_0036.mp4,test,اريد فتح حساب جديد,236
val/08_0064.mp4,train,اين يقع المختبر ؟,308
val/08_0066.mp4,train,اين قاعه المحاضرات ؟,181
val/08_0069.mp4,train,كيف استخدم البلاك بورد ؟,281
val/08_0087.mp4,train,هي مديره المدرسه,191
val/08_0089.mp4,train,كليه الهندسه هناك,222
val/08_0101.mp4,val,الشرح مفهوم,152
val/08_0118.mp4,train,عندي محاضرتين اليوم,230
val/08_0129.mp4,train,بخاخ الصلع غير مفيد,294
val/08_0148.mp4,val,اريد كريم مقشر,197
val/08_0151.mp4,train,اريد مشط للشعر,226
val/08_0176.mp4,train,الصيدليه كبيره,214
val/08_0193.mp4,train,حصل لي حادث سياره,193
val/08_0198.mp4,test,هناك تسرب للغاز,233
val/08_0229.mp4,train,كيف حالك ؟,101
val/08_0243.mp4,train,نحن جائعون,83
val/08_0263.mp4,train,اعتراف المتهم,167
val/08_0264.mp4,train,قضيه ارث,158
val/08_0265.mp4,train,نصيبي الثلث,174
val/08_0270.mp4,train,قضيه قذف,140
val/08_0285.mp4,train,لقد تم الصلح,216
val/08_0297.mp4,train,متي بدات العده ؟,260
val/08_0356.mp4,train,الالم يزداد سوءا,175
val/08_0364.mp4,train,لدي تصلب في المفاصل,155
val/08_0370.mp4,train,اين الممرضه ؟,149
val/08_0422.mp4,train,هذه الشنطه شحن,146
val/08_0436.mp4,train,لا يمكن تغيير مقعدك,125
val/08_0440.mp4,train,اريد تغيير مقعدي,135
val/08_0442.mp4,train,ارجع للخلف,144
val/08_0446.mp4,train,انعطف يمينا,117
val/08_0469.mp4,train,يمكن الدفع بالبطاقه,124
val/08_0475.mp4,train,اريد حجز سياره اوبر,150
val/08_0490.mp4,train,انتبه فيه مطبه,139
val/08_0491.mp4,test,اشاره حمراء,132
val/08_0525.mov,val,حل الواجب صحيح,97
val/08_0526.mov,train,احب حصه العلوم,108
val/08_0546.mov,train,هل فهمت الدرس ؟,99
val/08_0549.mov,train,المعلم قديم في الجامعه,103
val/08_0555.mov,train,تاجل الامتحان,89
val/08_0588.mov,train,هي نائبه المدير,132
val/08_0652.mov,train,اين عياده النساء ؟,131
val/08_0672.mov,train,اللوز ملتهبه,75
val/08_0732.mov,train,لديك التهاب في اللثه,92
val/08_0788.mov,test,اخرج الاجهزه الالكترونيه,111
val/08_0820.mov,train,هذا مقعد طوارئ,78
val/08_0846.mov,train,الطياره قديمه,85
val/08_0853.mov,train,اريد فاتوره الشراء,91
val/08_0885.mov,val,اريد طلب تحويل بنكي,125
val/08_0957.mov,train,لم استلم الشيك,84
val/08_0987.mov,train,اريد استشاره من الصيدلي,197
val/08_0990.mov,train,استبدل الدواء بوصفه جديده,107
val/08_1007.mov,train,كريم الجفاف يقلل الحكه,121
val/08_1047.mov,train,ما هو سعر الدواء ؟,114
val/08_1122.mov,train,كم الاموال المختلسه ؟,171
val/08_1127.mov,train,ما هي عده الطلاق ؟,143
val/08_1273.mov,train,سجل رقم رحلتك,113
val/08_1275.mov,train,اعد جدوله موعد النقل,128
val/08_1325.mov,train,قم بتحديث بيانات السفر,99
val/08_1347.mov,train,اطفئ النار بسرعه,160
val/08_1372.mov,train,البس قناع الوجه للحمايه,111
val/08_1496.mov,train,اصوم شهر رمضان,84
val/10_0525.mov,test,حل الواجب صحيح,102
val/10_0526.mov,train,احب حصه العلوم,115
val/10_0546.mov,train,هل فهمت الدرس ؟,99
val/10_0549.mov,train,المعلم قديم في الجامعه,111
val/10_0555.mov,train,تاجل الامتحان,90
val/10_0588.mov,train,هي نائبه المدير,137
val/10_0652.mov,train,اين عياده النساء ؟,132
val/10_0672.mov,train,اللوز ملتهبه,172
val/10_0732.mov,train,لديك التهاب في اللثه,93
val/10_0788.mov,train,اخرج الاجهزه الالكترونيه,112
val/10_0820.mov,train,هذا مقعد طوارئ,76
val/10_0846.mov,train,الطياره قديمه,78
val/10_0853.mov,train,اريد فاتوره الشراء,97
val/10_0885.mov,train,اريد طلب تحويل بنكي,128
val/10_0957.mov,train,لم استلم الشيك,93
val/10_0987.mov,val,اريد استشاره من الصيدلي,232
val/10_0990.mov,train,استبدل الدواء بوصفه جديده,120
val/10_1007.mov,train,كريم الجفاف يقلل الحكه,122
